label,company,address,city,state,zip,phone,fax,toll-free,website,description,employees,sales-volume,established,first-name-1,last-name-1,title-1,gender-1,first-name-2,last-name-2,title-2,gender-2,first-name-3,last-name-3,title-3,gender-3,first-name-4,last-name-4,title-4,gender-4,first-name-5,last-name-5,title-5,gender-5,first-name-6,last-name-6,title-6,gender-6,first-name-7,last-name-7,title-7,gender-07,first-name-08,last-name-8,title-8,gender-8,first-name-9,last-name-9,title-9,gender-9,first-name-10,last-name-10,title-10,gender-10,first-name-11,last-name-11,title-11,gender-11,first-name-12,last-name-12,title-12,gender-12,first-name-13,last-name-13,title-13,gender-13,first-name-14,last-name-14,title-14,gender-14,first-name-15,last-name-15,title-15,gender-15,first-name-16,last-name-16,title-16,gender-16,first-name-17,last-name-17,title-17,gender-17,first-name-18,last-name-18,title-18,gender-18,first-name-19,last-name-19,title-19,gender-19,first-name-20,last-name-20,title-20,gender-20,first-name-21,last-name-21,title-21,gender-21,first-name-22,last-name-22,title-22,gender-22,first-name-23,last-name-23,title-23,gender-23,first-name-24,last-name-24,title-24,gender-24,first-name-25,last-name-25,title-25,gender-25,first-name-26,last-name-26,title-26,gender-26,first-name-27,last-name-27,title-27,gender-27,first-name-28,last-name-28,title-28,gender-28,first-name-29,last-name-29,title-29,gender-29,first-name-30,last-name-30,title-30,gender-30,first-name-31,last-name-31,title-31,gender-31,first-name-32,last-name-32,title-32,gender-32,first-name-33,last-name-33,title-33,gender-33,first-name-34,last-name-34,title-34,gender-34,first-name-35,last-name-35,title-35,gender-35,first-name-36,last-name-36,title-36,gender-36,first-name-37,last-name-37,title-37,gender-37,first-name-38,last-name-38,title-38,gender-38,first-name-39,last-name-39,title-39,gender-39,first-name-40,last-name-40,title-40,gender-40,first-name-41,last-name-41,title-41,gender-41,first-name-42,last-name-42,title-42,gender-42,first-name-43,last-name-43,title-43,gender-43,first-name-44,last-name-44,title-44,gender-44,first-name-45,last-name-45,title-45,gender-45,first-name-46,last-name-46,title-46,gender-46,first-name-47,last-name-47,title-47,gender-47,first-name-48,last-name-48,title-48,gender-48,first-name-49,last-name-49,title-49,gender-49,first-name-50,last-name-50,title-50,gender-50
amgen-inc,Amgen Inc,4565 Ina Ln,Sherrills Ford,NC,28673,8284782503,,,Amgen.Com,,200,"$191,608,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
amgen-inc,Amgen Inc,13827 Hastings Farm Rd,Huntersville,NC,28078,7049477753,,,,,200,"$106,936,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
amesbury-sealing-products,Amesbury Sealing Products,159 Walker Rd,Statesville,NC,28625,7048788683,7048789076,8887870107,Amesburybsi.Com,"The Amesbury Group, Previously Known As Amesbury Industries, Offers A Range Of Sliding And Swing Patio Door Hardware. The Group Is A Division Of Lupus Capital, Which Is Headquartered IN London. The Amesbury Group Offers Custom Thermoplastic Extrusions Specializing IN Multidurometer Profiles And Quick Turnaround Custom Solutions. Its Textile Division Provides Single And Dual Durometer Bulb Extrusions, Glidefit, And Several Other Variations Of Weather Seals. It Offers Weather Stripping Products Under The Foam-Tite Brand. The Group Also Operates Bsi-Balance Systems, Which Provides Block And Tackle Balances That Fit Into The Jamb Liners For Single- And Double-Hung Windows. The Amesbury Group Maintains A Location IN Statesville, N.C.",118,"$101,046,000",1968,Rich,Gustin,Manager,Male,Bob,Powers,Manager,Male,Rob,Camera,IT Executive,Male,Joe,Henry,Engr/Tech,Male,Kim,Miller,Other,Female,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
amesbury-hardware-products,Amesbury Hardware Products,2061 Sherrill Dr,Statesville,NC,28625,7049248586,7049248465,8889247694,,"Founded IN 1975, Bsi-Balance Systems Has Grown Into One Of The World S Leading Manufacturers Of Block And Tackle Sash Balances For Single- And Double-Hung Windows. The Company Is A Subsidiary Of Amesbury Group, Which Is A Division Of The Laird Group. Amesbury Acquired Bsi IN 1995. Bsi-Balance Systems Has Four Manufacturing Facilities IN Statesville, N.C.; Sioux Falls, S.D.; Reno, Nev.; And Toronto. The Company Has Invested Heavily IN Its Engineering Department To Offer A Full Line Of Window Balance Designs And The Capability To Customize Any Product. Bsi-Balance Systems  Product Lines Include Block And Tackle, As Well As Constant Force Balances For Wood, Vinyl, Aluminum And Fiberglass Windows.",112,"$19,181,000",1998,Doug,Killfoil,Manager,Male,Kevin,Mccall,Manager,Male,Terry,Walker,HR Executive,Male,David,Kline,Sales Exec,Male,David,Kline,Cmo,Male,Eddie,Kissler,Operation Exec,Male,Kevin,Mc Call,Purchase Exec,Male,Marie,Elkins,Sales,Female,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
american-technical-solutions,American Technical Solutions,4790 Walkertown Plaza Blvd,Walkertown,NC,27051,3365952763,,8776166373,Atsi-Online.Com,"American Technical Solutions, Also Known An Atsi, Specializes IN Seating Products For Commercial Aircrafts, Automobiles, Recreational Vehicles And Offices. It Also Offers A Range Of Consumer Products, Such As Bags, Flags, Covers, Beddings And Pet Products. Additionally, The Company Provides Other Services, Including Bonding, Assembly, Testing, Lamination, Embroidery, Prototyping And Diecutting Services. American Technical Solutions Works With Various Engineered Materials, Such As Elastomeric Fabrics, Fire-Blocking Materials, Wool Upholstery Fabrics And Thermoplastics. Founded IN 1994, The Company Employs More Than 100 People. It Organizes Several Technical Training Workshops And Supports Community Development Programs. American Technical Solutions Is An Iso 9000-Certified Company And Is Located IN Walkertown, N.C.",100,"$8,174,000",,Gettys,Knox,Cmo,Male,Robert,Sandee,President,Male,Robert,Sandee,Cio/Cto,Male,Robert,Sandee,HR Executive,Male,Gettys,Knox,Sales Exec,Male,Robert,Sandee,Finance Exec,Male,Robert,Sandee,IT Executive,Male,Robert,Sandee,Purchase Exec,Male,Robert,Sandee,Telecom Exec,Male,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
american-stainless-tubing-inc,American Stainless Tubing Inc,123 Morehead Rd,Statesville,NC,28677,7048788823,7048780777,8009088823,,"Established By Paul Haughton, American Stainless Tubing Is One Of The Fastest Growing Companies Providing Various Tubing Products. Operational For More Than 10 Years, American Stainless Has Latest Tubing Mills And Finishing Equipment. Iso 9001:2000-Certified, Asti Utilizes Domestically Produces Raw Material IN 304, 304l, And 316l Stainless Steel. The Company Supplies Tubing IN A Wide Range Of Sizes, Random Lengths, And Polishes And Finishes. It Also Produces Linear Buffers For Boat Rails, Ladders, Rod Holders, Deck Furniture, Mirror And Fender Brackets, Grab Bars, Pickup Truck Bed Rails, Brush Guards, Luggage Racks, Line Control Systems, Posts, Pool Ladders, And Exercise Equipment. Additionally, Asti Manufactures Numerous Of Squares, Rectangles, Ellipticals, Flat Ovals And Special Shapes For Marine, Automobile, Food Service, And Hospital Equipment Industries. American Stainless Tubing Is Located IN Troutman, N.C.",100,"$74,578,000",,Maria,Haughton,President,Female,Fred,Lampe,Vice President,Male,Maria,Haughton,CFO,Female,Rex,Haughton,Cio/Cto,Male,Twana,Campbell,HR Executive,Female,Fred,Lampe,Sales Exec,Male,Cindy,Ballard,Controller,Female,Kenny,Pope,Purchase Exec,Male,Nancy,Barrymore,Sales,Female,Mike,Gamage,Sales,Male,Cathleen,Kelly,Sales,Female,Paul,Haughton,Marketing,Male,Gary,Bowery,Operations,Male,Shaun,Westbrook,Operations,Male,Cindy,Ballard,Finance,Female,Jennie,Patterson,Finance,Female,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
american-roller-bearing-of-nc,American Roller Bearing Of Nc,1095 Mcclain Rd,Hiddenite,NC,28636,7045852908,7045856229,,Targetspecificdomains.Com,,135,"$23,084,000",1985,Tom,Betzwieser,Manager,Male,Tamera,Price,HR Executive,Female,Scott,Medlin,Operation Exec,Male,Phyliss,Durmire,IT Executive,Female,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
american-roller-bearing,American Roller Bearing,307 Burke Dr,Morganton,NC,28655,8284336641,8284336234,,,"Incorporated IN 1911, American Roller Bearings Is One Of The Leading Manufacturers Of Heavy-Duty Industrial Equipment IN The United States. It Distributes A Wide Range Of Industrial Bearings, Including Ball, Cylindrical, Tapered, Rolling Mill And Custom. These Products Are Generally Used IN Various Industries And Applications, Such As Mining, Primary Metal Making And Rolling Mills, Power Generation And Construction Equipment. The Company Also Provides Complete Installation, Inspection, Reinstallation, Training And Other Presales And Postsales Services To Its Clients. American Roller Bearings Is An Iso 9001:2008 Certified Company.",180,"$36,645,000",1980,Benjamin,Succop,President,Male,Larry,Succop,CEO,Male,Thomas,Betzwieser,Vice President,Male,Myron,Mckenzie,Vice President,Male,Mark,Stoneburner,Vice President,Male,Tamara,Frost,Director,Female,Michael,Dipasquo,Regional Mgr,Male,Greg,Fleming,Regional Mgr,Male,Jim,Might,Regional Mgr,Male,Fred,Callahan,Manager,Male,Will,Faulkenberry,Manager,Male,Russell,Huffman,Manager,Male,Marshall,Harkins,CFO,Male,Betty,Pendergrass,HR Executive,Female,Ben,Succop,Sales Exec,Male,Ben,Succop,Marketing Exec,Male,Kim,Harkins,Finance Exec,Female,Beverly,Smith,Controller,Female,Ronnie,Davis,IT Executive,Male,Allen,Henson,Engr/Tech,Male,Patrick,Houpe,Engr/Tech,Male,Robert,Salter,Engr/Tech,Male,Rick,Edinger,Purchase Exec,Male,Jeff,Weatherman,Operations,Male,Jodi,Greene,Telecom Exec,Female,Ken,Harmon,Facilities,Male,Wade,Hensley,Facilities,Male,Matthew,Harper,Finance,Male,John,Decker,Other,Male,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
american-preformance-ind,American Preformance Ind,109 Mcneill Rd,Sanford,NC,27330,9197757321,,,,"The Phoenix Grill Is Manufactured By Its Parent Company, Whitin Roberts Co., IN Sanford, N.C. Whitin Roberts Which Has Remained IN Continuous Operation Since The 1830s, Is A Diversified Machining And Fabricating Company, Which Manufactures Gas Grills, Textile Machinery And Automotive Components. IN Its 140,000 Square Foot Facility, There Are More Than 80 State Of The Art Cnc Machine Tools. Whitin Roberts Has The Ability To Turn, Mill, Drill, Cut Off, Bend, Punch, Heat Treat, Grind, Weld, Paint And Powder Coat Almost Any Type Of Metal.",100,"$9,450,000",1986,Tom,Kirkpatrick,CEO,Male,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
american-media-intl-llc,American Media Intl LLC,2609 Tucker St,Burlington,NC,27215,3362295554,3362281409,8008493223,Ami-Media.Com,"American Multimedia International S Scope Of Services Range From Creative Inception To Final Distribution Of Any Cd, Cd-Rom, Floppy Diskette, Audio OR Videocassette. The Company S Services Include Optical Media Replication, Audio And Videocassette, Computer Software Duplication, Video Production Complete With Studio Recording, Printing, Warehousing And Distribution. Its Corporate Campus Located IN Burlington, N.C., Houses All Of The State-Of-The-Art Manufacturing And Service Entities Needed To Provide Its Customers One-Stop Shop Capabilities And Convenience. American Multimedia International Is Privately Owned And Employs Nearly 400 People.",390,"$65,473,000",1978,Richard,Clark,President,Male,Billy,Blanchard,Cio/Cto,Male,Elizabeth,Latham,Sales Exec,Female,Bill,Miller,Purchase Exec,Male,Shannon,Alvarenga,Marketing,Female,Mike,Burrows,Marketing,Male,Billy,Blanchard,Telecom Exec,Male,Jay,Jones,Finance,Male,David,Embler,Other,Male,Howard,Hoyt,Other,Male,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
american-emergency-vehicles,American Emergency Vehicles,165 American Way,Jefferson,NC,28640,3369829824,3369829826,8003749749,Aev.Com,"American Emergency Vehicles Manufactures An Array Of High-Performance Emergency Vehicles For All Applications. The Company Has The Most Extensive Line-Up IN The Industry, Including Its Traumahawk Type I, Type Ii And Type Iii Ambulances Built On Ford E350 And E450 Chassis, IN Addition To Its Traumahawk Medium-Duty Vehicles Built On The Freightliner Fl60 Chassis. Aev Has Operated Since Its Inception As A Ford Motor Company Qualified Vehicle Modifier. Aev S Ambulances Are Sold By Independent Dealers IN All 50 States And Internationally IN Canada, Europe, Central America, South America, The Middle East And The Far East. Approximately 250 People Work IN The Company S Jefferson, N.C., Production Facility.",250,"$253,536,000",1982,Mark,Vanarnam,CEO,Male,Mark,Vanarnam,President,Male,George,Ramburant,Cio/Cto,Male,Sue,Miller,HR Executive,Female,Randy,Barr,Sales Exec,Male,Rob,Knobel,Cmo,Male,Randy,Barr,Marketing Exec,Male,Greg,Warmuth,Finance Exec,Male,George,Rembert,IT Executive,Male,Steve,Dillard,Purchase Exec,Male,Rob,Knobel,Sales,Male,Jody,Richardson,Sales,Female,Mark,Rupard,Sales,Male,Vicki,Sansbury,Sales,Female,Sherry,Hurley,Manufacturing,Female,Dominick,Gaetano,Operations,Male,George,Rembert,Telecom Exec,Male,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
american-drew-furniture-co,American Drew Furniture Co,1101 W D St,North Wilkesboro,NC,28659,3366519400,,,Americandrew.Com,,800,"$97,985,000",1927,Bill,Duncan,Manager,Male,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
american-crane-corp,American Crane Corp,202 Raleigh St,Wilmington,NC,28412,9103958500,,8002502726,,"Terex Cranes Is A Full-Service Dealership Of Cranes That Provides All-Terrain, Rough Terrain, Lift And Carry And Telescopic Truck Cranes, As Well As Container Reach Stackers. The Dealership Also Offers A Range Of Pre-Owned Cranes. Terex Cranes Features A Parts Department That Sells Crane Parts And Accessories. The Dealership Also Features A Sales And Service Department. Terex-Cranes Is A Part Of Terex Corporation, Which Is A Global Manufacturer Of Equipment For The Construction, Infrastructure, Quarrying, Surface Mining, Shipping, Transportation, Refining And Utility Industries. It Also Offers Financial Products And Services To Assist IN The Acquisition Of Terex Equipment Through Terex Financial Services.",120,"$79,305,000",1884,Dan,Mcnamara,Vice President,Male,Marty,Brown,Manager,Male,Christopher,Creel,Manager,Male,Ruth,Matthews,Cio/Cto,Female,Jim,Strobush,Sales Exec,Male,Leah,Wilson,Purchase Exec,Female,Jeanne,Davis,IT,Female,John,Turner,HR,Male,Jere,Woolcock,HR,Male,Roger,Jones,Sales,Male,Kevin,Valentine,Sales,Male,Sherika,Davidson,Marketing,Female,Linda,Webster,Marketing,Female,Anita,Ogle,Manufacturing,Female,Ruth,Matthews,Telecom Exec,Female,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
american-axle-&-mfg-inc,American Axle & Mfg Inc,220 Industrial Blvd,Greenville,NC,27834,2527582526,2527582538,,Aam.Com,"Metaldyne Is A Leading Worldwide Designer And Supplier Of Metal-Based Components, Assemblies And Modules For Transportation-Related Power Train And Chassis Applications. The Applications It Serves Includes Engine, Transmission/Transfer Case, Wheel-End And Suspension, Axle And Driveline, And Noise And Vibration Control Products Found IN The Motor Vehicle Industry. Headquartered IN Plymouth, Mich., Metaldyne Has Annual Revenues Of Approximately $2 Billion. The Company Employs More Than 6,500 Employees At Nearly 40 Facilities IN 14 Countries. Metaldyne Has A Location IN Greenville, N.C.",134,"$35,154,000",1982,Mark,Gerlach,COO,Male,Keith,Fox,HR Executive,Male,Harold,Curtis,Purchase Exec,Male,Brad,Clovning,Finance,Male,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
american-axle,American Axle,350 E Main St,Biscoe,NC,27209,9104282111,,,,,450,"$58,114,000",,Chris,Kurtz,Manager,Male,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
american-&-efird-mills,American & Efird Mills,511 Union St,Maiden,NC,28650,8284288690,,,,,130,"$15,387,000",1920,Chris,Mc Guirt,Mfg Exec,Male,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
american-&-efird-llc,American & Efird LLC,619 Connelly Springs Rd SW,Lenoir,NC,28645,8287549066,8287542759,8004535128,Signaturequiltingthread.Com,"American And Efird Is One Of The World S Foremost Manufacturers Of Sewing Threads. The Company Manufactures Sewing Thread For Industrial And Consumer Markets. IN Addition, A&E Distributes A Variety Of Notions And Trim Items. Its Consumer Product Division Manufactures And Markets Thread To Distributors For Use IN Home Sewing, Including Apparel Sewing, Crafts, Embroidery And Quilting. A&E Also Distributes Notions Such As Hook And Loop Tape, Polypropylene Webbing And Zippers As A Part Of Its Consumer Product Line. The Company S Notion Products Include Buttons, Elastics, Hangers, Jet Clips, Poly Bags, Pins, Tags And Labels. The Company Was Founded IN 1891 And Is Located IN Lenoir, N.C.",100,"$11,836,000",1925,Amanda,Smith,Site Manager,Female,Sharon,Henson,HR Executive,Female,Frankie,Armentrout,Purchase Exec,Male,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
american-&-efird-llc,American & Efird LLC,3200 York Hwy,Gastonia,NC,28052,7048644541,7048618579,,Amefird.Com,"American & Efird Inc. Is One Of The Leading Manufacturers Of Sewing Threads And Industrial Yarns IN The World. For More Than 118 Years, The Company Has Been Providing Embroidery Threads And Technical Textiles. It Supplies Threads For Apparel And Specialty Industrial Applications And Technical Textiles For Electrical, Wire/Cable And Mechanical Rubber Goods Industries. Located IN Gastonia, N.C., The Company Manufactures Threads Also For The Use IN Home Sewing, Crafts And Quilting. American & Efird Inc. Is A Member Of The American Apparel & Footwear Association.",165,"$30,296,000",,Chris,Mc Guirt,Mfg Exec,Male,Melaney,Brakefield,HR Executive,Female,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
american-&-efird-inc,American & Efird Inc,108 Rush St,Mount Holly,NC,28120,7048227952,7048227938,,,,250,"$35,846,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
amano-pioneer-eclipse-corp,Amano Pioneer Eclipse Corp,1 Eclipse Rd,Sparta,NC,28675,3363728080,3363722895,8003673550,Pioneereclipse.Com,"Pioneer Eclipse Remains The Only True Systems Company Operating IN The Ultra High-Speed Floorcare Industry. While Rapid Industry Consolidation Has Created Some Hybrid Competitors That Own Both Equipment And Chemical Manufacturing Companies, The Company Is The Only Organization That Manufactures All Aspects Of Chemical And Equipment Systems Under One Roof. Pioneer Eclipse S Mission Is To Satisfy Its Customer S Needs With The Highest Quality Products And Services While Being Recognized As The Industry Leader IN Quality, Innovation, Safety And Above All, Customer Satisfaction. With This IN Mind, The Goal At Pioneer Eclipse Has Never Changed. The Company Wants To Be Known As The World S Finest Manufacturer Of Ultra-High Speed Floor Care Systems.",150,$0,1974,Thomas M,Benton,President,Male,Thomas,Ording,Senior VP,Male,Brian,Strickland,Senior VP,Male,Pat,Marshall,Vice President,Male,Victor,Thomas,Exec Director,Male,Craig,Moormeier,Director,Male,Curt,Patton,Regional Mgr,Male,Craig,Tackett,Regional Mgr,Male,Roy,Cox,Manager,Male,Tony,Osborne,Manager,Male,Chuck,Rinaldi,Manager,Male,Shawn,Wright,Manager,Male,Dan,Harrington,Mfg Exec,Male,Trasa,Jones,HR Executive,Female,Mike,Larkin,Sales Exec,Male,Lydia,Sutphin,Controller,Female,Thomas,Owens,Marketing,Male,Craig,Sherrett,Telecom Exec,Male,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
alstom-power,Alstom Power,1755 S Battleground Ave,Kings Mountain,NC,28086,7047399513,,,,,120,"$43,453,000",1984,James R,Barnette,Mfg Exec,Male,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
alsco-metals-corp,Alsco Metals Corp,3321 Durham Rd,Roxboro,NC,27573,3365992151,3365031415,8005212930,Alscometals.Com,"Alsco Metals Corporation Is One Of The Largest Suppliers Of Residential, Aluminum Building Products IN North America. The Company Has Been IN Operation Since 1947 And Maintains Manufacturing Facilities IN Ohio, North Carolina And Wisconsin. It Serves Clients IN The Home Improvement And Remodeling Markets. The Company Offers A Variety Of Aluminum Trim Coils, Soffits And Accessories. Alsco Metals Corporation Also Provides Siding And Roof Moldings. The Company Offers Products Under The Duratex And Perfect Trim Brands. IN Addition, It Provides Fascia And Frieze Products Under The Contours Collection Brand. Alsco Metals Corporation, A Wholly Owned Subsidiary Of Aleris International, Manufactures Rainware Products And Gutter Coils.",240,"$50,279,000",1959,Jack,O'Dell,Mfg Exec,Male,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
alphabet,ALPHABET,1400 Dogwood Way,Mebane,NC,27302,9195635005,,,Stoneridge.Com,,140,"$27,930,000",1977,Jason,Blair,Manager,Male,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
alpha-aerospace-inc,Alpha Aerospace Inc,28 Schenck Pkwy # 200,Asheville,NC,28803,5208184155,,,Alphaaerospace.Com,,180,"$89,243,000",,William,Tien,Other,Male,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
